10032255	সৃষ্টিকর্তা ফিলিস্তিনি গাজাবাসীদের সাথেই আছে সৃষ্টিকর্তা ওনাদের খাওয়ার ব্যবস্থা করবেন ইনশাসৃষ্টিকর্তা	None
10032256	সময় টিভি কে নোবেল পুরষ্কার দেওয়া হোকনতুন নতুন নাটক উপস্থাপন করার জন্য	None
10032257	এই ভাবে ইজরায়েল কে ডংস করে দাওয়া ওচিত ছিল	Abusive
10032258	বিজিবি নিজেই ১০০০ টাকার বিনিময়ে রোহিঙ্গাদের বাংলাদেশে ঢুকতে দেয় সবসময়	Abusive
10032259	এর দায় কার	None
10032260	সঠিক পদক্ষেপের জন্য ই সি কে কৃতজ্ঞতা	None
10032261	অতিরিক্ত ভাড়া এত ভাড়া হলে আমরা ট্রেনে যাব কেমন করে ট্রেনের ভাড়া বেশ বেশি হয়ে যাচ্ছেভাড়া আরো কমানোর দাবি জানাচ্ছি	None
10032262	না জায়াটাই ভালো নিয়ে বসাই রাকে আপ্নারা কি দেকেন না নাকি ভারতের টাকা কাইছেন এত বালের আই পি এল করেন কেন	Profane
10032263	পাগল নাকি যারা যুদ্ধবিরোধী আন্দোলন করতেছে তাদেরকে যুদ্ধে পাঠালে কোন কাজ হবেতাদের দিয়ে এমন কথা যে বিশেষজ্ঞ বলে তার মাথা নষ্ট	Political Hate
10032264	কে কে আমার প্রানের নবী সঃ কে ভালোবাসেন	None
10032265	সৃষ্টিকর্তা তাকে জান্নাত নসিব করুকআমিন	None
10032266	কিছু লোক আছে দেশ এবং সমাজের পক্ষে কাজ করেন আর কিছু লোক আছে হাবিজাবি কথা বারিয়ে টাকা ইনকামের পক্ষে সময় টিভি চ্যালেনকে সেলুট জানাই মাএ ২৬ সেকেন্ড দেয়ার জন্য	None
10032267	থেকে বাঁচতে গুগল ব্যাবহার বন্ধ করুন সহজ সমাধান	None
10032268	তোর চিটাগং মানে কি	None
10032269	বালের নিউজ করে লাভ কি এসব করে কি হবেদেশের সরকার কি জনগণকে নিয়ে ভাবে সরকার ভাবে তার বাবাকে নিয়ে কে কি বলল সে সব নিয়ে তার মাথা বেথা	Profane
10032270	ইশ্বর সবাইকে রক্ষা করো	None
10032271	দাজ্জাল নাকি আমাদের নাকে দরি দিয়ে ঘোরাবে আর সব কন্ট্রোল করবে কিন্তু না মুসলিম ছেলেরা খুব সাহসী আর বুদ্ধিমান তাই তারা দাজ্জাল কে সাপোর্ট করবে কারন যেন দরি না দিতে পারে শুভকামনা মাস্কের জন্য চালিয়ে যাও	Religious Hate
10032272	তেল ত ভালো এই মারতাছ চোখে ত পানি আসে না অভিনয় ভালো হয় নাই	Abusive
10032273	দাড়ীরাখুনমুসলিম সবনেতারাসব পার্টিরও	None
10032274	হে সৃষ্টিকর্তা ফিলিস্তিনদের রক্ষা কর	None
10032275	এখানে যারা ছিল তাদের সুযোগ দেয়া দরকার ছিলো	None
10032276	বাজারে গেলে সম্পুর্ন উল্টা কম দামে দেকানদার বিক্রি করে না নিলে নেন না নিলে নাই ভোক্তা অধিদপ্তর কম মূল্যে খাওয়াতে হলে ভরা মৌসুমে কৃষকের কাজ থেকে কিনে মজুত করেন শুধু আলু পিয়াজ ডিম এগোলা করলে হবে না ডিজেল সার ঔষধ কীটনাশক চিনি চাউল ডাইল এগোলার কথা মাথায় রাখিয়েন গরুর মাংস ও মুরগী সাধারণ মানুষের ক্রয় করার খমতা নাই	Abusive
10032277	তুমি একা বাংলাদেশে	None
10032278	দুর ভোট চুর সালা	Profane
10032279	মেসি হালার ঘরের হালা	Abusive
10032280	ওনি তো ঠিক করেছেন	None
10032281	কিন্তু আফসোস লাগে দুই দিন পরেই জামিনএই হয়েছে আইন	Abusive
10032282	বাংলাদেশকেও আগে থেকে এই বিষয়ে নজর দেওয়া প্রয়জন	None
10032283	নোংরা জাতি ভারত	Abusive
10032284	চোরের ছা রা	Profane
10032285	বস্ নির্বাচন নিয়ে আপনার ভাবতে হবে নাজনগন আপনাকে এমনিতেই ভোট দিবে	None
10032286	আমি অনুরোধ করছি আপনারা শিশুটিকে মুসলিম পরিবারে দেবেন	None
10032287	সৃষ্টিকর্তা যেন সকলকে হেফাজত করে	None
10032288	হাজার কোটি টাকা দূর্নীতির মহা নায়ক আর এর খেসারত দিচ্ছি আমরা এখনো	None
10032289	গুরু আছে পর্যন্তই শেষসেই গুরু ধরা ছোঁয়ার বাইরেই থেকে যাবে	None
10032290	সেন প্রধান তুমি ও কি মাফিয়ালীগের সদস্য পদ নিয়ে নিলে	Political Hate
10032291	ছিছি এদের লজ্জা নাই বিএনপি মানে বিনোদন পাঠি	Political Hate
10032292	অর্থ নৈর্তিক অবরুদ করার সময় বুঝা উচিৎ ছিলসবাই অবরুদ তুলে নাওচুক্তিমত চলচুক্তিতে কি লেখা ছিলএই ভাবে অবরুদ করা হবে	None
10032293	এদেশে শুধু তদন্ত হবে ফয়সালা আর হবে না	None
10032294	পাগলা হাসান মুরাদ	Abusive
10032295	তুই কেমনে জানোস ঐ মাদারচোদ তোরা জরিত তুর মারে চুদি আকাম তুরা করে বিএনপির নাম দেছ	Profane
10032296	জয় বাংলা জয় বঙ্গবন্ধু জয় হক মানবতার মা মাননীয় প্রধানমন্ত্রী শেখ হাসিনার	None
10032297	কৃতজ্ঞতা বাংলাদেশ কতৃপক্ষকে মহান রাব্বুল আলামিন তাদের সবাইকে সহি সালামতে সেখানে পৌঁছে দিন আমিন	None
10032298	আসসালামুআলাইকুম মাননীয় প্রধানমন্ত্রী আপনার কথা শুইনা আমি আপনাকে কৃতজ্ঞতা জানালাম বিএনপি একটা স্বৈরশাসক আর জামাত একজন নরপিশাচ নরক ঘাতক ও একাত্তরের রাজাকার এদের বিচার বাংলাদেশের মাটিতে আপনার হাতে করা হয়েছে এই স্বৈরশাসকদের দুর্নীতিবাজ বিএনপি জামাতকে বাংলাদেশের জনগণ কেন ভোট দিবে বাংলাদেশের জনগণ দেখতে চাই বিএনপির আমলে কি উন্নয়ন হয়েছে আর কি কাজ হয়েছে ওই হাওয়া ভবনে বইসা খালি দুর্নীতিবাজ চাঁদাবাজ আরো অনেক কিছু করেছে আমি বলতে চাই না সেটা অনেকে জানেন এই তারেক রহমান কি করছে গিয়াস আল মামুন হলে আর বন্ধু একজন দুর্নীতিবাজ টুকাই সে ওই গিয়াস আল মামুন সে হলো তারেক রহমানের বন্ধু এই তারেক রহমান এবং গিয়াস আল মামুনের সম্পর্কে বাংলাদেশের জনগণ অনেক বিএনপির চরিত্র সংবাদ বাংলার জনগণ জানেন খালেদা জিয়া এবং তারেক রহমান এবং এই জামাত সইরা রাজাকার আল বদর আল শামস এই সন্ত্রাসীরা সে সালে ক্ষমতায় আইসা বঙ্গবন্ধু শেখ হাসিনা হত্যা করার জন্য শে আগস্টে যে জ্ঞানে ​আক্রমণ করেছেন সেটার সাথে সরাসরি খালেদা জিয়া তারেক রহমান জড়িত কিন্তু সেদিন চেয়েছিলেন বঙ্গবন্ধুর পরিবারের নাম না থাকে সেজন্য জ্ঞানে ​আক্রমণ করে বর্তমান প্রধানমন্ত্রী শেখ হাসিনাকে হত্যা করার জন্য সেদিন যে জ্ঞানের ​আক্রমণ করেছে সেখানে অনেক আওয়ামী লীগের নেতা কর্মী হত্যা হয়েছেন অগণিত আওয়ামী লীগের নেতা পঙ্গু ওই ঘরে বসে রয়েছেন তার জন্য আমি প্রকাশ করিনা আর আমি ক্ষমতার লোভী না আমি চাওয়া পাওয়ার কিছু দরকার নাই আর আমি চাই এই স্বৈরশাসকেরা এই খুনিরা এই বিশ্বাসঘাতকেরা এই নরপিশাচ এরা যেন বাংলার মাটিতে আর কোনদিন ক্ষমতায় আসতে পারে না সেজন্য বাংলার জনগণকে আমি বলতে চাই আপনারা দেখেছেন এই নরপিশাচরা সালে কি হত্যাকাণ্ড করেছে শেখ হাসিনাকে হত্যা করার জন্য সেদিন জ্ঞানে ​আক্রমণ করেছে অগণিত মনুষত্ব হয়েছে তা আমি বাংলার জনগণের কাছে অনুরোধ করি আপনারা আর কোনদিন এই দুর্নীতিবাজ এই স্বৈরাশাসক বিএনপি জামাত এই এই জঙ্গিদের আর কোনদিন বাংলার জনগণ যেন ভোট না দেয় আর এরা যেন কোনদিন ক্ষমতা আসতে না পারে সেজন্য বাংলার জনগণের কাছে আমি অনুরোধ করছি আপনারা সচেতন থাকেন আবার যদি ক্ষমতায় আসে আবার দেশের জঙ্গি হবে মা বোনের কোল খালি হবে বেশ মানুষকে হত্যা করবে এরা কাউকে ক্ষমা করবে না ছাড় দেবে না এই স্বৈরশাসকেরা এই নর পিচাশ এরা এই খুনিরা দেখছেন তারিখে কি করছে জনসভার নামে পুলিশ হত্যা করেছে বিচারপতির বাড়ি ভাঙচুর অগ্নিসংযোগ করেছে গাড়ি জালাইছে এবং এদের ভন্ডামির কোন শেষ নাই বাইডেনের উপদেষ্টা সাজাই বিএনপির অফিসে নিয়ে বাইডেনের উপদেষ্টা ভুয়া উপদেষ্টা বানাইছেন এটা বাংলার জনগণ বুঝে গেছে আর এদেরকে বাংলার জনগণ ক্ষমতা দেখতে চাই না সফলতা সফলতা বাংলা সফলতা বঙ্গবন্ধু	None
10032299	পশ্চিমা দেশ গুলোর সয়তানি এটা গাজায় প্রতি দিন হাজার হাজার মানুষ কে মেরে ফেলছে আর শান্তিতে নোবেল পুরষ্কার দিতেছে	Political Hate
10032300	এই মহিলা ভোট চোর	Political Hate
10032301	এই যদি হয় তাদের শারীরিক ও মানুষিক অবস্থা তাহলে তারা মাঠে খেলবে কি	None
10032302	বঙ্গবন্ধুরসোনার বাংলাদেশ এভাবেই এগিয়ে যাবে	None
10032303	বিএনপি ক্ষমতায় দেশ আসলে কি এরচেয়ে ভাল চলবে কখনো ভাল চলবে না এই কথা অনেক বিএনপির নেতাও স্বীকার করে তাহলে সরকার পরিবর্তন করে লাভ কি যারা রাজনীতি করে ফায়দা লুটতে চায় শুধু তারাই আন্দোলনের নামে রাস্তায় জ্বালাও পোড়াও করে	Political Hate
10032304	এরে ঘষেটি বেগমের মতো লাগে	Abusive
10032305	রিয়াদের জোতা দিয়ে বিসিবির কর্মকর্তাদেরকে পালিশমেন্ট করা হোক	Abusive
10032306	এদের এজন্যই সংসার টেকেনা	Abusive
10032307	গনতন্ত্রের পক্ষে বুট জেই মুসলিম রা দেয় তারা হিজাব কি বুজবে না	Abusive
10032308	এই সমস্ত সন্ত্রাসীদের ক্রস ফায়ার করে মেরে ফেলা হোক	Abusive
10032309	জয় বাংলা জিতবে এইবার হিন্দুস্তান দাদীর শোসুর বারীর দেশ	Abusive
10032310	আরে কমল দে না	None
10032311	সরকার টাকা আনে কোথায় থেকে	None
10032312	তা অবশ্যই আমরা চাই আপনি আপনার এলাকার নাম পাল্টে দিবেন এখনো চুনারুঘাট নাম শুনলে মানুষ ভয় পায় আপনি শিক্ষিত মানুষ কোনো এলাকার নাম শুনে ভয় পাওয়া মানে ওই এলাকার সুনাম নয়	None
10032313	হাছিনা কখনোই তিস্তা সমসাকে সামাধান করতে পাড়বেনা যতোদিন বাংলাদেশ পুরুশ শাসিতো রাষ্টনাহবে ততোদিন বাংলাদেশ ভারতের দাদা বাবুদের চক্রান্ত সয্য করতে হবে	Political Hate
10032314	রাষ্ট্রপতি আবদুল হামিদের সবচেয়ে বড় সাফল্য হল যে উনার সময় দেশে আনেক রাজনৈতিক দুর্যোগ এসেছে কিন্তু উনি দেশ ১১১ এর মত অরাজনৈতিক সরকার আসতে দেয়নি তিনি দেশে রাজনৈতিক স্থিতিশীলতা ধরে রাখতে পেরেছে	None
10032315	সাকিবের মাথায় মনে হয় ভূত আছে কখন কি করে নিজেই বুঝতে পারে না নিজেই জানে না এখন একটা কথা বলে একটু পর আর একটা কথা বলে আসলে মানুষ বেশি কিছু পেয়ে গেলে এরকমটাই হয় যাইহোক সাকিব অনেক কিছুই গিয়েছো তুমি দেশকে এগিয়ে যাও	Abusive
10032316	নিপীড়নকারীরা শীঘ্রই জানতে পারবে তাদের গন্তব্যস্থল কিরূপ সুরা আশশুআরা আয়াত ২২৭ ও ওজন হবে পাপপুণ্যের শেষ বিচারের দিন ঔ ঔদ্ধত্য ধুলায় মেশাবেন সৃষ্টিকর্তা রব্বুল আলামীন	None
10032317	চুরদে মহরা ছলচে	Abusive
10032318	বুঝছি ভুটানকে পাগলা কুত্তা কামড় মারসে পাকিস্তানের মতো দেশ হইতে চাইতেছে	Abusive
10032319	নৌকায় এতো যাত্রী উঠা ঠিক হয় নাই আমিও কিছু মাস আগে সেই ঘাটে যাতায়াত করেছি অনেক বেশি যাত্রী উঠানো হয়	None
10032320	যে তিন জনের সাক্ষাৎকার গ্রহন করেছেন উনারা খুবই দক্ষ	None
10032321	কৃতজ্ঞতা সত্যিটা মানুষ জানার দরকার	None
10032322	সৃষ্টিকর্তা সার দেয় ছেড়ে দেয় না	None
10032323	নামে কম সুফলে নাই চারশোর ভাড়া ৬০০ কয় টাকা এখন কমাবেন বাস মনিবেরা ঠিক	None
10032324	আসলে ৩য় বিশ্বযুদ্ধ নিশ্চিত হবে বিশ্ব	None
10032325	আমরা ও দুজন জমজ ভাই বোনআমরা ও একে অপরের প্রান	None
10032326	সবার মনরখখাকরতে চায়	None
10032327	এই দুইটারে পাবনা ভর্তি করা উচিত	Abusive
10032328	আহ কেউ মারলোনা এই মাগীরছারে	Profane
10032329	এদেশকে সোনার তাল বানিয়ে দিল ও বিড়ালের গোষ্ঠী শিক্ষার দুধ চুরি করে খাবে আর বদনাম লটারি এটা হল তাদের জন্মগত পেশা	Political Hate
10032330	এই চেয়ারম্যান যোগ্যতা হারিয়েছে একে বরখাস্ত করা হোক	Abusive
10032331	এখানে দুর্নীতি কত হল তা তো বললে না কমল দে সময় সংবাদ চট্রগ্রাম	None
10032332	একটি আসনে নির্বাচন করতে পারোনা তুমি আবার ৩০০ আসনে নির্বাচন করবে	Abusive
10032333	সারা দেশে আমার বালের আমেজ বি এন পির মতো বড় রাজনৈতিক দল জে নির্বাচনে নাই আর সেই নির্বাচন কিভাবে অংশ গ্রহণ মূলক হবে বাটপারী বাদ দিয়ে পদত্যাগ করুন তাহলে শান্তি পাবে	Profane
10032334	প্রিয় নেতির শেখ হাসিনা কে অনেক কৃতজ্ঞতা জয় বাংলা জয় বঙ্গবন্ধু	None
10032335	বুঝা যাচ্ছে আরব যুদ্ধ দীর্ঘ হবে	None
10032336	অনেক অনেক কৃতজ্ঞতা খান সাহেব কে	None
10032337	বাংঙালি সব শালা পাকিস্তানের দালাল	Political Hate
10032338	এই সমস্ত হিরা জহরত নিয়ে সারা জীবন যে ভাব দেখাইছেন তা সবই ভারতবর্ষের থেকে আপনাদের দ্বারাই লুট করা মাল পশ্চিমা মিডিয়া আপনাকে মহান বললেও আসলেই কি আপনি মহান ছিলেন আপনি চাইলে বাগদাদ দামাস্কাস মসুল ধ্বংসস্তুপ হত না আপনি উদ্যোগ নিলে ভিয়েতনামে নাপাম বোমা ফুটত না আপনি বললে খনিজ সমৃদ্ধ উর্বর আফ্রিকায় লক্ষ লক্ষ মানুষ দুর্ভিক্ষে মারা যেত না আপনি চাইলে পাকিস্তানিরা আমাদের ত্রিশ লক্ষ সংখ্যাটা দিতে পারত না এই বাংলার কাছে এসে আমেরিকানরা ৭৪ সালে খাদ্য ভর্তি জাহাজটা ঘুরিয়ে নিয়ে যেতে পারত না তিনি আসলে কিছুই করেননি তবুও তাঁকে আমরা মহান বানিয়ে তাঁর শোকে কান্নাকাটি করতে করতে পত্রিকার পাতা আর টেলিভিশনের পর্দা ভিজিয়ে ফেলব শুধু এ কারনে যে পশ্চিমা সাম্রাজ্যবাদ এখনো আমাদের মনোজগতের গভীরে প্রভুত্ব করে চলছে সার্বভৌমের মৃত্যুর সঙ্গে আমাদের চিন্তার পরাধীনতারও কবর হোক	None
10032339	সংবাদ বোধগম্য করে লিখুন এবং পরুনযাতে সহযে বুঝতে পারে শ্রোতা	None
10032340	প্রতিবেদন করলেন কি আর প্রচার করলেন কিবাহ টাকা তো মনে হয় ভালোই খাইছেন	Abusive
10032341	বুব্লি খানকি বেশ্যা ব্যসসা	Profane
10032342	বাংলাদেশ সেনাবাহিনী এতো কিছু পারে দেশের ভিতরে পাহাড়ি সন্ত্রাসীদের দমন করতে পারে না মাটি কাটা বাহীনি	Abusive
10032343	সবকিছুর জবাবদিহি করতেই খালাম্মা মানে রেখ	None
10032344	ইভিএম এর দরকার কিরে ভাই এতো ডিজিটাল দরকার নাই	None
10032345	হলুদ মিডিয়ার সব গলদ নিউজ আমরা এখনো খাচ্ছি ছি হাসিনা গেছে নিজের পিঠ বাচাইতে এর পর আমেরিকা ইংল্যান্ড খালি হাতে ফিরলে সব ক্ষমতা জয় বাংলা হইয়্যা যাবে	Abusive
10032346	হামাসের কামড়ে বিষ নাই তাছাড়া যেকেউ জঙ্গীদের নির্বিষ দাঁত ভাঙ্গতে সক্ষম	None
10032347	জোরার দল শুধু চোরির ধান্দায়	Abusive
10032348	অন্তরের অন্তস্তল থেকে বুকভরা শ্রদ্ধাসম্মানপ্রেম সৃষ্টিকর্তা আপনাকে ও আপনার পরিবারকে কবুল করুক	None
10032349	ভাই বিরিয়ানি খাই	None
10032350	আর দেড় থেকে দুই বছর পানির নিচে থাকবে উন্নয়েনের চট্টগ্রাম	None
10032351	১৫ শ থেকে ২ হাজার টাকা বিক্রি হয় তার সব টাই তার ব্যবসা নাহলে মাসে ৫০৬০ হাজার আয় কিভাবে সাংবাদিক হয়েছেন সংবাদের টাইটেল টা একটু যুক্তি সম্মত দেওয়ার চেষ্টা করুনকৃতজ্ঞতা	Abusive
10032352	বালে এ্যাড চোদাও	Profane
10032353	আলহামদুলিল্লাহ্হামাসের করুণ অবস্থা	Religious Hate
10032354	জনগণের সাথে ঠিকই শক্তি দেখাইতে পারো সব হিসাব হবে জনগণের আদালতে	Abusive
10032355	পৃথিবীর কোনো দেশে এমন তেলবাজ চাটুকার নাইপবিএ সংসদ এখন তেলবাজিতে ভরপুর	Political Hate
10032356	চকিদার ও হতে পারবেনা	Abusive
10032357	সবা জায়গায় নগদ এর এড হালারা এতো ছেচরামি করে কেনো বুঝলাম না	Abusive
10032358	ব্যারিস্টার শাহজাহান ওমর আপনি যদি যুদ্ধ করতেন ১৯৭১ সালে তাহলে নিশ্চিত বাংলাদেশ পাকিস্তানের কাছে হারতো কারণ আপনি যে মীরজাফ আপনি বাংলাদেশকে পাকিস্তানের কাছে বিক্রি করে দিতেন এতে কোন সন্দেহ নেই আমার মনে হয়	Abusive
10032359	চামচামির অন্তিম পর্যায়ে চলে গেছে মাদারচোদদের যেন আবার হয়	Profane
10032360	সাকিব অল ইজ ব্র্যান্ড	None
10032361	এটা কোনো কথা উনি যদি সুস্থ হলে সরকারের কি	None
10032362	হজ ওমরাহ ছাড়া অন্য কাজে সৌদি আরবে আসা বোকামি	Abusive
10032363	আমেরিকার এমন নাটকীয় কাজ করছে যেনো চীন পিছিয়ে পড়ে রাশিয়া কে যেমন অহেতুক যুদ্ধে জড়িয়েছে একমাত্র আমেরিকার জন্য	Abusive
10032364	সৃষ্টিকর্তা মহান আলহামদুলিল্লাহ	None
10032365	আওয়ামী লীগের বাটপাটা তোদের কি জনগণ ভোট দিবে রে টাকা পাইয়ে ভোট নিয়ে এত নাচানাচি	Political Hate
10032366	হাসবো কত ভাড়া গারে রস কত	Abusive
10032367	হরে ভাই এটা মাদক নয় কাসির ঔষধ ফেনসিডিল মানুষ সব কানা হয়েগেছে	None
10032368	চমৎকার বন্ধুত্বপূর্ণ সম্পর্ক ২০৪০ সাল পর্যন্ত আওয়ামী লীগ ক্ষমতায় থাকবে	Political Hate
10032369	এই সমস্ত কাজের জন্য সরকারকে কৃতজ্ঞতা	None
10032370	এই মহিলাটা সাদা বাংলাদেশ কালো বানিয়ে দিবে এতে কোন সন্দেহ নাই	Abusive
10032371	এই উন্নয়নগুলো অবশ্যই অনেক ভালো লাগছে এর পাশাপাশি যদি নিত্য প্রয়োজনীয় দ্রব্যের দাম কমতো তাহলে আরো খুশি হতাম	None
10032372	আমাদের দেশেই তৈরি করতে হবে এই সমস্ত মিসাইল	None
10032373	উহু মনে অয় না	None
10032374	১০ তারিখ তাদের মায়ের কথায় দেশ চলবে এখন মা কোথায়	None
10032375	লাগা ক্যারাবেরা গান টা দেখে আসেন সবাই ভুতের মুখে রাম নামযত্তসব	None
10032376	গুলি করেন ধর্ষক কে	Abusive
10032377	সু দিন আসবে ইনশাসৃষ্টিকর্তা	None
10032378	তুরস্ক ছাড়া ইসরাইল কে শায়েস্তা করার মত কোন দেশ নেই	None
10032379	এটা নতুন কিছু নয় সাধারণ মানুষ এদের বিরুদ্ধে সোচ্চার না হলে ভবিষ্যতে সবার অবস্থা এমন হবে	None
10032380	ইন্ডিয়া তারাও বাংলাদেশ বাঁচাও	Abusive
10032381	জেলেনেস্কিকে বলি দিয়ে যুদ্ধের ইতি টানো	None
10032382	ঐ বিচারকের জন্য মহান সৃষ্টিকর্তা রব্বুল আলামীন উত্তম জিনিস জমা রেখেছেন ইনশাসৃষ্টিকর্তা	None
10032383	এটা কোন অপরাধ নাকি	None
10032384	দেশ টিভি কে কৃতজ্ঞতা প্রকৃত সত্য ঘটনা তুলে জনগণের সামনে প্রচারের জন্যে	None
10032385	বাংলাদেশের এসে ভারতীয় জেলে মাছ ধরে নিয়ে যায় তখন বাংলাদেশিরা কি করে	None
10032386	এইমাত্র আলু কিনলাম কেজি ৫০ টাকার দরে	None
10032387	বাংলাদেশ থেকে যাওয়ার সঠিক নিয়ম টা যানতে ইচ্ছে হচ্ছে	None
10032388	যাঁরা মৃত্যু বরন করেছেন তাদের রুহের মাগফেরাত কামনা করছি	None
10032389	সাকিব আর লিটন বাংলাদেশের সম্পদ কলকাতা নাইট রাইডার্সের সম্পদ	None
10032390	দেখি কাঁদের রাজত্ব বেশি	None
10032391	কারন ইন্ডিয়া চাই তাদের কিছু অস্ত্র বিক্রি করে কাউকে সাপোট করে একান্ত ভাবে একটা পাউয়ার দেখাতে দুনিয়া কে কারন যে খানে রাশিয়ার মত দেশ ইক্রেনের কাছে হার মানতে প্রস্তুত সে খানে ভারতের কোন দরনের যোগ্য তা নাই তাই হিন্দুস্তান চাই ভারতের ওপর কোন দেশ থেকে ​আক্রমণ হওয়া আগেই তারা মায়ানমার কে এগয়ে দিয়ে তাদের হেল্প করে নিজেদের ইছ্থান বজায় রাখার জন্য কারন ভারত জানে বাংলাদেশ কে যদি ভারত পরামানো দিয়ে ও ​আক্রমণ করে তাহলে বাংলাদেশ ভারতের পক্ষে কথা বলেবে	Political Hate
10032392	ভিডিওর শুরুতে যেই হলুদ গম্বুজ টি দেখানো হলো সেটি মসজিদ আল আকসা নয় এটি আল আকসার একটি অংশ মাত্র ইহুদি আল আকসা কে ধ্বংস করবে এবং যাতে তা আমরা না জানতে পারি দুনিয়ার সামনে তাই এই হলুদ গম্বুজ টি দেখানো হয় এবং আমরা সেই গম্বুজ কে মসজিদ আল আকসা ভাবি বুঝতে বাকি নেয় সময় টিভি ইহুদিদের কাছে বিক্রি হয়ে গেছে	Religious Hate
10032393	​আক্রমণর শিকার হলে ভালই হবে এরা বেহায়া	Abusive
10032394	শুভ কামনা রইলো বোন তোমার জন্য	None
10032395	সাংবাদিক ভাই দের কে বলছি নারায়ণগঞ্জ বিসিক তিন নম্বর গেইট আসেন তাহলে দেখতে পারবেন আরও খারাপ অবস্থা	None
10032396	এই গুলি আগে দরে সাজা দিলে আজ দেশের এই অবস্থা হতো নাএই জন্য সাংবাদিকরা ও দাহিসারা দিন উন্নয়ন উন্নয়ন দেখাইছেন	Abusive
10032397	আজব আইন জেলেদের জালে উঠলে কি করবে	Abusive
10032398	আজ মুসলিম জাতি ভাই দেয় কোন মুসলিম দেশ এখন ও কোন সাহায্য বা যুদ্ধের সরঞ্জাম পাঠাইনি	Religious Hate
10032399	এখানেও পলিটিক্স আছে	None
10032400	ভয়ংকর নভেম্বর এর পর থেকে ব্যংক থেকে টাকা তুলতে কখনও বিন্দু মাত্র অসুবিধা হয়নি হলুদ সাংবাদিকতায় সব কিছুই বলা সম্ভব	Abusive
10032401	বাল খুব খারাপ লাগে সংবাদ এর মাঝে বিজ্ঞাপন	Profane
10032402	বাল পাকামু বাদ দাও বাবার জমি বিক্রি করে কাজ করবে	Profane
10032403	এসব সাংবাদিক ফুটে সুন্দর	Abusive
10032404	রাশিয়ার পুতিনের পাদের শব্দে শয়তানের দেশের সব হারাম হয়ে যাবেনা হলে বাঙ্গালীর দুর্গন্ধ পাদ তো রেডিপূর্ন সমর্থন রাশিয়া এই সময় প্রতিশোধের	Political Hate
10032405	কাজী জাফরউল্লাহ যদি রাজাকার হয় তাহলে তার বিচার শেখ হাসিনা কেন করেনি তারে কেন নমিনেশন দিল জাতি জানতে চায়	Political Hate
10032406	বালের বিজ্ঞান পন দেয় কেনো নিউজের বিতর	None
10032407	ইনশাসৃষ্টিকর্তা বিজয় নিয়ে মাঠ ছাড়বে নিউজিল্যান্ড	None
10032408	পরবর্তী একটা সময় ফুটবল ক্লাবের রাজত্ব শাসন করবে সৌদি আরবের ক্লাব গুলো	None
10032409	মাদারবোর্ড রা সব পালতু সংবাদ প্রচার করিস	Profane
10032410	ইউরোপকে টেক্কা দিতেই সৌদি ক্লাবগুলোর এতোসব আয়োজন	None
10032411	এই বাইনচোদ এর কথা শুনলে না এসে থাকতে পারিনা আমার যে সময় মন খারাপ থাকে আমি এই বাইনচোদ রে দেখি	Profane
10032412	ফরিদপুর থেকে দেখছি	None
10032413	চশমাটা অনেক সুন্দর	None
10032414	এ সুন্দর পাহাড়ের জন্য এরা সবচেয়ে ভয়ংকর ও আতঙ্ক সাধারণ জনগোষ্ঠীর জন্য এদেরকে প্রতিহত করার সময় চলে এসেছে	Abusive
10032415	চায়না এবং রাশিয়া স্বাধীন ফিলিস্তিন রাষ্ট্র গঠন করে ইসরায়েল ও আমেরিকা কে এমন আইক্কাঅলা বাঁশ দেবে যা পূর্বে আমেরিকা পাইনি এবং চিন্তাও করেনি	Political Hate
10032416	ফালতু সংবাদ সব	Abusive
10032417	ছাএ ওদের নামেতোআর কেচ দেওয়া জাইনা এই কারোনে ওরা এসব করতে পারে	Abusive
10032418	হেতে আবেগে করছে তাই হেতেরে আবেগে ফাঁসি দিয়ে দাও	Abusive
10032419	অজ্ঞাতনামা আবারো রিপিট হলো মনে হয়	None
10032420	আহারে সৃষ্টিকর্তা হেফাজত করুন	None
10032421	সত্যিই সাকিব মীরজাফর	Abusive
10032422	ঠিক বলছেন আনন্দ আপু বিএনপির সাথে আওয়ামিলীগের তুলনা হয়না কারন বিএনপিকে মানুষ ভালোবাসে তাই বিএনপির জনসবায় সাধারণ মানুষ আসে আর আওয়ামিলীগের জনসভায় স্কুলের কিশোর কিশোরী দিয়ে জনসভা করতে হয়	Political Hate
10032423	আস্তাগফিরুল্লাহ্ এটা কী আমাদের দেশে	Abusive
10032424	মানুষের পতি মানুষের মায়া চলেগেছে সৃষ্টিকর্তার সবাইকে সঠিক বুঝ দান করেন	None
10032425	এদেশে তোমরা চিহ্নিত তোমরা একটা রাজনৈতিক দলের এজেন্ডা বাস্তবায়ন করতেছোসময়ের সাথে সাথে তোমাদেরকে প্রতিহত করা হবে ইনশাসৃষ্টিকর্তা	None
10032426	এই বছর এতো কঠিন ভাবে নাম্বার না দিলেও পারতো	None
10032427	জল নেই তোমাদের দিবে কোথা থেকে	None
10032428	নৌকা না হলে ৫৭ মিনিটে ৪৭ ভোট কেমনে হবে	None
10032429	খমতা চিরকাল থাকে না	None
10032430	কৃতজ্ঞতা এমন উদৌগ নেওয়ার জন্য	None
10032431	সালার মাথা নষ্ট	Abusive
